timestamp,symbol,close,open,high,low,close_less_than_ma10_5m,ma10_5m_less_than_ma30_5m,ma30_5m_less_than_ma60_5m,change_rate_5m,boll_range_rate_5m,close_ma60_rate_5m,close_ma60_rate_4h,volume_ma20_rate_5m,volume_ma20_rate_4h,rsi_4h,close_ma30_rate_1d
1679266500000,ETHUSDT,1804.98,1805.71,1806.28,1804.46,0,0,1,-0.00041,0.00974,-0.00294,0.11854,0.53257,1.4207,71.35,0.08483
1679266800000,ETHUSDT,1807.4,1804.99,1807.77,1803.03,0,0,1,0.00134,0.0093,-0.00161,0.11854,0.70199,1.4207,71.35,0.08483
1679267100000,ETHUSDT,1804.04,1807.4,1807.66,1803,0,0,1,-0.00186,0.00913,-0.00341,0.11854,0.74873,1.4207,71.35,0.08483
1679267400000,ETHUSDT,1803.9,1804.03,1805.17,1803.08,0,0,1,-0.00008,0.00895,-0.00343,0.11854,0.89691,1.4207,71.35,0.08483
1679267700000,ETHUSDT,1808.29,1803.89,1809.19,1800.44,0,0,1,0.00243,0.00953,-0.00095,0.11854,1.41467,1.4207,71.35,0.08483
1679268000000,ETHUSDT,1806.54,1808.29,1810.16,1805.24,0,0,1,-0.00097,0.00978,-0.00186,0.11854,0.99065,1.4207,71.35,0.08483
1679268300000,ETHUSDT,1807.23,1806.54,1808.59,1805.37,0,0,1,0.00038,0.01016,-0.00137,0.11854,0.67084,1.4207,71.35,0.08483
1679268600000,ETHUSDT,1805.59,1807.22,1808.37,1804.16,1,0,1,-0.00091,0.01032,-0.00217,0.11854,0.75172,1.4207,71.35,0.08483
1679268900000,ETHUSDT,1802.3,1805.58,1806.37,1800.9,1,0,1,-0.00183,0.00949,-0.00387,0.11854,0.67045,1.4207,71.35,0.08483
1679269200000,ETHUSDT,1799.77,1802.2,1802.57,1799,1,0,1,-0.00141,0.00858,-0.00511,0.11854,1.06642,1.4207,71.35,0.08483
1679269500000,ETHUSDT,1797.42,1799.76,1800.79,1796.06,1,0,1,-0.00131,0.00829,-0.00624,0.11854,1.36258,1.4207,71.35,0.08483
1679269800000,ETHUSDT,1777.73,1797.42,1797.6,1776.33,1,0,1,-0.01096,0.01441,-0.0168,0.11854,5.02981,1.4207,71.35,0.08483
1679270100000,ETHUSDT,1780.68,1777.73,1780.95,1773.98,1,1,1,0.00165,0.01755,-0.01479,0.11854,2.1261,1.4207,71.35,0.08483
1679270400000,ETHUSDT,1778.9,1780.67,1785.46,1778.23,1,1,1,-0.001,0.02045,-0.01534,0.08983,3.52057,0.90804,48.91,0.09641
1679270700000,ETHUSDT,1775.9,1778.91,1779.36,1763.77,1,1,1,-0.00169,0.02344,-0.01656,0.08983,3.50893,0.90804,48.91,0.09641
1679271000000,ETHUSDT,1779.61,1775.91,1779.83,1771.23,1,1,1,0.00208,0.02521,-0.01402,0.08983,0.75456,0.90804,48.91,0.09641
1679271300000,ETHUSDT,1780.36,1779.61,1781.42,1775.4,1,1,1,0.00042,0.02661,-0.01316,0.08983,0.59721,0.90804,48.91,0.09641
1679271600000,ETHUSDT,1779.28,1780.37,1780.57,1777.1,1,1,1,-0.00061,0.02781,-0.01333,0.08983,0.56007,0.90804,48.91,0.09641
1679271900000,ETHUSDT,1778.37,1779.28,1780,1777.2,1,1,1,-0.00052,0.02861,-0.01339,0.08983,0.64792,0.90804,48.91,0.09641
1679272200000,ETHUSDT,1782.3,1778.36,1782.83,1776.76,0,1,1,0.0022,0.02881,-0.01066,0.08983,0.55414,0.90804,48.91,0.09641
1679272500000,ETHUSDT,1782.41,1782.3,1784.67,1781.23,0,1,1,0.00006,0.02863,-0.01022,0.08983,0.51255,0.90804,48.91,0.09641
1679272800000,ETHUSDT,1774.22,1782.4,1782.62,1774.21,1,1,1,-0.0046,0.02923,-0.01433,0.08983,0.77058,0.90804,48.91,0.09641
1679273100000,ETHUSDT,1773,1774.22,1777.26,1773,1,1,1,-0.00069,0.02927,-0.01457,0.08983,0.42769,0.90804,48.91,0.09641
1679273400000,ETHUSDT,1774.68,1773.01,1774.69,1768.88,1,1,1,0.00094,0.02913,-0.01319,0.08983,0.7178,0.90804,48.91,0.09641
1679273700000,ETHUSDT,1771.42,1774.69,1774.69,1769.53,1,1,1,-0.00184,0.02905,-0.01457,0.08983,0.94239,0.90804,48.91,0.09641
1679274000000,ETHUSDT,1773.36,1771.42,1774.62,1761.62,1,1,1,0.00109,0.02748,-0.013,0.08983,1.94937,0.90804,48.91,0.09641
1679274300000,ETHUSDT,1772.9,1773.37,1775.19,1770.15,1,1,1,-0.00026,0.0257,-0.01281,0.08983,0.63575,0.90804,48.91,0.09641
1679274600000,ETHUSDT,1777.05,1772.9,1778.59,1771.05,0,1,1,0.00234,0.02273,-0.01012,0.08983,0.48622,0.90804,48.91,0.09641
1679274900000,ETHUSDT,1775.97,1777.06,1777.8,1773.93,0,1,1,-0.00061,0.01936,-0.01039,0.08983,0.35086,0.90804,48.91,0.09641
1679275200000,ETHUSDT,1777.65,1775.96,1778.07,1774.08,0,1,1,0.00094,0.01585,-0.00906,0.08983,0.43651,0.90804,48.91,0.09641
1679275500000,ETHUSDT,1777.17,1777.65,1778.7,1776.54,0,1,1,-0.00028,0.01193,-0.00905,0.08983,0.33224,0.90804,48.91,0.09641
1679275800000,ETHUSDT,1777.78,1777.17,1779.15,1776.17,0,1,1,0.00034,0.00685,-0.00838,0.08983,0.48706,0.90804,48.91,0.09641
1679276100000,ETHUSDT,1775.33,1777.78,1779.4,1775.33,0,1,1,-0.00138,0.0069,-0.00964,0.08983,0.6919,0.90804,48.91,0.09641
1679276400000,ETHUSDT,1777.98,1775.34,1777.98,1774.04,0,1,1,0.00149,0.00667,-0.00799,0.08983,0.77759,0.90804,48.91,0.09641
1679276700000,ETHUSDT,1777.38,1777.98,1779.2,1775.7,0,1,1,-0.00034,0.0066,-0.00811,0.08983,0.71025,0.90804,48.91,0.09641
1679277000000,ETHUSDT,1772.41,1777.37,1777.51,1771.16,1,1,1,-0.0028,0.00694,-0.01072,0.08983,0.91549,0.90804,48.91,0.09641
1679277300000,ETHUSDT,1774.79,1772.42,1776.43,1771.97,1,1,1,0.00134,0.00683,-0.00922,0.08983,0.81303,0.90804,48.91,0.09641
1679277600000,ETHUSDT,1774,1774.78,1776.15,1772.72,1,1,1,-0.00045,0.00663,-0.00939,0.08983,1.04753,0.90804,48.91,0.09641
1679277900000,ETHUSDT,1776.3,1774,1779.33,1771.58,0,1,1,0.00129,0.00644,-0.00777,0.08983,1.13239,0.90804,48.91,0.09641
1679278200000,ETHUSDT,1779.04,1776.3,1779.82,1775.52,0,1,1,0.00154,0.00651,-0.00602,0.08983,1.06344,0.90804,48.91,0.09641
1679278500000,ETHUSDT,1777.03,1779.05,1779.61,1776.99,0,1,1,-0.00113,0.00573,-0.00681,0.08983,0.44443,0.90804,48.91,0.09641
1679278800000,ETHUSDT,1775.47,1777.04,1777.14,1775.15,1,1,1,-0.00088,0.00465,-0.0074,0.08983,0.52202,0.90804,48.91,0.09641
1679279100000,ETHUSDT,1773.24,1775.48,1776.21,1773.23,1,1,1,-0.00126,0.00474,-0.00837,0.08983,0.5251,0.90804,48.91,0.09641
1679279400000,ETHUSDT,1772.91,1773.23,1774.83,1772,1,1,1,-0.00019,0.00475,-0.00828,0.08983,0.46552,0.90804,48.91,0.09641
1679279700000,ETHUSDT,1758.16,1772.9,1773.54,1755.72,1,1,1,-0.00832,0.0096,-0.01614,0.08983,3.55183,0.90804,48.91,0.09641
1679280000000,ETHUSDT,1755.71,1758.15,1763.01,1750.4,1,1,1,-0.0014,0.01323,-0.01713,0.08983,3.82258,0.90804,48.91,0.09641
1679280300000,ETHUSDT,1764.81,1755.71,1765.17,1752.64,1,1,1,0.00518,0.01395,-0.0117,0.08983,2.47257,0.90804,48.91,0.09641
1679280600000,ETHUSDT,1766.17,1764.8,1767.32,1761.53,1,1,1,0.00077,0.01439,-0.01066,0.08983,0.93522,0.90804,48.91,0.09641
1679280900000,ETHUSDT,1766.58,1766.18,1767.17,1764.4,1,1,1,0.00023,0.01459,-0.01021,0.08983,0.4684,0.90804,48.91,0.09641
1679281200000,ETHUSDT,1767.72,1766.59,1768.45,1764.93,0,1,1,0.00064,0.01468,-0.0093,0.08983,0.56895,0.90804,48.91,0.09641
1679281500000,ETHUSDT,1766.03,1767.71,1767.77,1765.01,1,1,1,-0.00096,0.01472,-0.00997,0.08983,0.297,0.90804,48.91,0.09641
1679281800000,ETHUSDT,1765.45,1766.03,1766.18,1763,1,1,1,-0.00033,0.01475,-0.00996,0.08983,0.50333,0.90804,48.91,0.09641
1679282100000,ETHUSDT,1760.86,1765.45,1765.6,1760.85,1,1,1,-0.0026,0.01516,-0.01215,0.08983,0.5432,0.90804,48.91,0.09641
1679282400000,ETHUSDT,1755.6,1760.85,1762,1755.23,1,1,1,-0.00299,0.01653,-0.01476,0.08983,1.17299,0.90804,48.91,0.09641
1679282700000,ETHUSDT,1751.85,1755.6,1755.6,1745.1,1,1,1,-0.00214,0.01801,-0.01643,0.08983,2.79123,0.90804,48.91,0.09641
1679283000000,ETHUSDT,1746.9,1751.85,1753.21,1742,1,1,1,-0.00283,0.02015,-0.01871,0.08983,2.05624,0.90804,48.91,0.09641
1679283300000,ETHUSDT,1751.64,1746.9,1754.59,1746.15,1,1,1,0.00271,0.02122,-0.01561,0.08983,1.04342,0.90804,48.91,0.09641
1679283600000,ETHUSDT,1751.68,1751.63,1752.39,1747.15,1,1,1,0.00002,0.02176,-0.01509,0.08983,0.97789,0.90804,48.91,0.09641
1679283900000,ETHUSDT,1747.83,1751.69,1754.05,1747.83,1,1,1,-0.0022,0.0227,-0.01675,0.08983,0.70052,0.90804,48.91,0.09641
1679284200000,ETHUSDT,1746.62,1747.84,1749.17,1744.15,1,1,1,-0.0007,0.02312,-0.01688,0.08983,1.19469,0.90804,48.91,0.09641
1679284500000,ETHUSDT,1751.4,1746.62,1752.2,1745.23,1,1,1,0.00273,0.02192,-0.01369,0.08983,0.74043,0.90804,48.91,0.09641
1679284800000,ETHUSDT,1748.75,1751.41,1751.41,1736.57,1,1,1,-0.00152,0.02096,-0.01463,0.06838,2.0575,1.04188,38.44,0.09641
1679285100000,ETHUSDT,1751.94,1748.76,1752.11,1746.8,0,1,1,0.00182,0.0195,-0.01233,0.06838,0.91546,1.04188,38.44,0.09641
1679285400000,ETHUSDT,1751.59,1751.95,1752.3,1748.65,0,1,1,-0.0002,0.01813,-0.01208,0.06838,0.42194,1.04188,38.44,0.09641
1679285700000,ETHUSDT,1752.8,1751.59,1753.69,1750,0,1,1,0.00069,0.01631,-0.01084,0.06838,0.74225,1.04188,38.44,0.09641
1679286000000,ETHUSDT,1754.1,1752.8,1754.55,1751.71,0,1,1,0.00074,0.01631,-0.00966,0.06838,0.33738,1.04188,38.44,0.09641
1679286300000,ETHUSDT,1754.25,1754.1,1755.24,1752.54,0,1,1,0.00008,0.01633,-0.00907,0.06838,0.43978,1.04188,38.44,0.09641
1679286600000,ETHUSDT,1752,1754.26,1754.75,1751.66,0,1,1,-0.00129,0.01578,-0.00984,0.06838,0.36738,1.04188,38.44,0.09641
1679286900000,ETHUSDT,1750.67,1752.01,1753.36,1750.66,1,1,1,-0.00076,0.0149,-0.01009,0.06838,0.35878,1.04188,38.44,0.09641
1679287200000,ETHUSDT,1750,1750.67,1752.94,1750,1,1,1,-0.00039,0.0137,-0.01002,0.06838,0.47437,1.04188,38.44,0.09641
1679287500000,ETHUSDT,1754.06,1750,1754.5,1749.8,0,1,1,0.00231,0.01169,-0.00733,0.06838,0.31811,1.04188,38.44,0.09641
1679287800000,ETHUSDT,1752.95,1754.07,1754.09,1751.09,0,1,1,-0.00064,0.00964,-0.00773,0.06838,0.32579,1.04188,38.44,0.09641
1679288100000,ETHUSDT,1752.14,1752.95,1752.95,1751,1,1,1,-0.00047,0.007,-0.00791,0.06838,0.39003,1.04188,38.44,0.09641
1679288400000,ETHUSDT,1752.95,1752.14,1753.22,1751.01,0,1,1,0.00046,0.00532,-0.00723,0.06838,0.6024,1.04188,38.44,0.09641
1679288700000,ETHUSDT,1754.19,1752.95,1754.35,1752.27,0,1,1,0.0007,0.00509,-0.0063,0.06838,0.32045,1.04188,38.44,0.09641
1679289000000,ETHUSDT,1756.67,1754.18,1757.63,1752.9,0,1,1,0.00141,0.00569,-0.00467,0.06838,1.13878,1.04188,38.44,0.09641
1679289300000,ETHUSDT,1754.36,1756.68,1756.77,1754.2,0,1,1,-0.00132,0.00528,-0.00575,0.06838,0.56675,1.04188,38.44,0.09641
1679289600000,ETHUSDT,1752.79,1754.36,1754.77,1752.79,1,1,1,-0.0009,0.00529,-0.00636,0.06838,0.61019,1.04188,38.44,0.09641
1679289900000,ETHUSDT,1756.22,1752.79,1756.22,1752.79,0,1,1,0.00195,0.00565,-0.00425,0.06838,1.0661,1.04188,38.44,0.09641
1679290200000,ETHUSDT,1756.07,1756.21,1756.33,1754.86,0,0,1,-0.00009,0.00545,-0.00405,0.06838,0.8301,1.04188,38.44,0.09641
1679290500000,ETHUSDT,1754.39,1756.06,1756.29,1753.63,0,0,1,-0.00096,0.00452,-0.00478,0.06838,0.43038,1.04188,38.44,0.09641
1679290800000,ETHUSDT,1754.29,1754.38,1755.62,1752.81,1,0,1,-0.00006,0.00448,-0.00461,0.06838,0.78963,1.04188,38.44,0.09641
1679291100000,ETHUSDT,1753.24,1754.29,1754.8,1752.63,1,0,1,-0.0006,0.00385,-0.00503,0.06838,0.50676,1.04188,38.44,0.09641
1679291400000,ETHUSDT,1755.1,1753.23,1755.6,1752.98,0,0,1,0.00106,0.00386,-0.00381,0.06838,0.81688,1.04188,38.44,0.09641
1679291700000,ETHUSDT,1759.17,1755.11,1759.82,1755.1,0,0,1,0.00231,0.00459,-0.00138,0.06838,0.95658,1.04188,38.44,0.09641
1679292000000,ETHUSDT,1762.69,1759.18,1763.12,1758.28,0,0,1,0.002,0.00623,0.00073,0.06838,2.86078,1.04188,38.44,0.09641
1679292300000,ETHUSDT,1763.14,1762.69,1763.64,1760.3,0,0,1,0.00025,0.00754,0.0011,0.06838,1.3749,1.04188,38.44,0.09641
1679292600000,ETHUSDT,1763.38,1763.14,1763.54,1761.14,0,0,1,0.00013,0.00861,0.00135,0.06838,1.37069,1.04188,38.44,0.09641
1679292900000,ETHUSDT,1762.51,1763.37,1763.64,1761.3,0,0,1,-0.0005,0.00912,0.00097,0.06838,1.16389,1.04188,38.44,0.09641
1679293200000,ETHUSDT,1761.41,1762.5,1763.13,1761.33,0,0,1,-0.00063,0.00913,0.00051,0.06838,1.04855,1.04188,38.44,0.09641
1679293500000,ETHUSDT,1760.4,1761.42,1761.79,1760.08,0,0,1,-0.00058,0.00874,0.00011,0.06838,0.71829,1.04188,38.44,0.09641
1679293800000,ETHUSDT,1757.59,1760.4,1761.41,1756,1,0,1,-0.0016,0.00863,-0.00132,0.06838,1.9383,1.04188,38.44,0.09641
1679294100000,ETHUSDT,1756.16,1757.58,1758.56,1755.99,1,0,1,-0.00082,0.0084,-0.00196,0.06838,2.77987,1.04188,38.44,0.09641
1679294400000,ETHUSDT,1753.83,1756.16,1756.58,1753.5,1,0,1,-0.00133,0.00819,-0.00306,0.06838,1.40675,1.04188,38.44,0.09641
1679294700000,ETHUSDT,1755.24,1753.82,1755.3,1753.24,1,0,1,0.0008,0.00797,-0.00203,0.06838,0.6911,1.04188,38.44,0.09641
1679295000000,ETHUSDT,1760.92,1755.23,1763.33,1754.54,0,0,1,0.00323,0.00799,0.00131,0.06838,1.48083,1.04188,38.44,0.09641
1679295300000,ETHUSDT,1758.22,1760.91,1763.19,1758.09,1,0,1,-0.00154,0.00798,-0.00005,0.06838,0.92603,1.04188,38.44,0.09641
1679295600000,ETHUSDT,1762.63,1758.23,1764.04,1758.19,0,0,1,0.0025,0.00814,0.00257,0.06838,1.23457,1.04188,38.44,0.09641
1679295900000,ETHUSDT,1764.68,1762.64,1764.82,1759.94,0,0,1,0.00116,0.00828,0.00379,0.06838,0.88587,1.04188,38.44,0.09641
1679296200000,ETHUSDT,1770.87,1764.68,1772.95,1764.16,0,0,1,0.0035,0.01009,0.00743,0.06838,2.98457,1.04188,38.44,0.09641
1679296500000,ETHUSDT,1767.78,1770.87,1773.51,1767.23,0,0,0,-0.00175,0.01074,0.00573,0.06838,1.08423,1.04188,38.44,0.09641
1679296800000,ETHUSDT,1768.6,1767.77,1770.14,1766.6,0,0,0,0.00046,0.01114,0.00631,0.06838,0.98816,1.04188,38.44,0.09641
1679297100000,ETHUSDT,1769.22,1768.6,1770.71,1767.02,0,0,0,0.00035,0.01142,0.00666,0.06838,0.53573,1.04188,38.44,0.09641
1679297400000,ETHUSDT,1770.72,1769.22,1771.72,1767.13,0,0,0,0.00084,0.01152,0.00757,0.06838,0.64422,1.04188,38.44,0.09641
1679297700000,ETHUSDT,1776.02,1770.72,1776.99,1770.45,0,0,0,0.00299,0.01278,0.01042,0.06838,1.37578,1.04188,38.44,0.09641
1679298000000,ETHUSDT,1785.09,1776.02,1786.13,1775.76,0,0,0,0.0051,0.0165,0.01529,0.06838,2.45886,1.04188,38.44,0.09641
1679298300000,ETHUSDT,1784.01,1785.09,1787.99,1783,0,0,0,-0.00061,0.01905,0.01444,0.06838,2.04993,1.04188,38.44,0.09641
1679298600000,ETHUSDT,1791.77,1784,1793.59,1783,0,0,0,0.00434,0.02296,0.01862,0.06838,1.75393,1.04188,38.44,0.09641
1679298900000,ETHUSDT,1791.5,1791.77,1793.43,1789.57,0,0,0,-0.00016,0.02587,0.01824,0.06838,1.18388,1.04188,38.44,0.09641
1679299200000,ETHUSDT,1798.54,1791.5,1801.78,1791.5,0,0,0,0.00392,0.02966,0.02195,0.08866,2.62725,0.82251,54.46,0.09641
1679299500000,ETHUSDT,1802,1798.54,1803.05,1798.54,0,0,0,0.00192,0.03323,0.02357,0.08866,1.43673,0.82251,54.46,0.09641
1679299800000,ETHUSDT,1785.19,1802,1802.18,1784.34,1,0,0,-0.00933,0.03331,0.01385,0.08866,1.85162,0.82251,54.46,0.09641
1679300100000,ETHUSDT,1781.37,1785.18,1788.99,1780,1,0,0,-0.00214,0.03255,0.01145,0.08866,1.53435,0.82251,54.46,0.09641
1679300400000,ETHUSDT,1783.73,1781.37,1786.38,1780.84,1,0,0,0.00132,0.0315,0.01256,0.08866,0.56449,0.82251,54.46,0.09641
1679300700000,ETHUSDT,1787.58,1783.73,1789.63,1783.73,1,0,0,0.00215,0.02996,0.0144,0.08866,0.53671,0.82251,54.46,0.09641
1679301000000,ETHUSDT,1787.49,1787.58,1789.38,1784.5,1,0,0,-0.00006,0.02817,0.01394,0.08866,0.86397,0.82251,54.46,0.09641
1679301300000,ETHUSDT,1788.01,1787.49,1798,1786.15,1,0,0,0.00029,0.027,0.01389,0.08866,2.13959,0.82251,54.46,0.09641
1679301600000,ETHUSDT,1782.4,1788.01,1788.13,1782.11,1,0,0,-0.00314,0.02464,0.01043,0.08866,0.61183,0.82251,54.46,0.09641
1679301900000,ETHUSDT,1783.45,1782.4,1786.52,1781.32,1,0,0,0.00058,0.0228,0.01068,0.08866,0.42303,0.82251,54.46,0.09641
1679302200000,ETHUSDT,1786.44,1783.45,1787.92,1782.6,1,0,0,0.00167,0.0211,0.01197,0.08866,0.47507,0.82251,54.46,0.09641
1679302500000,ETHUSDT,1788.6,1786.44,1790.84,1785.61,0,0,0,0.0012,0.02032,0.01285,0.08866,0.63283,0.82251,54.46,0.09641
1679302800000,ETHUSDT,1792.55,1788.6,1794,1786.31,0,0,0,0.0022,0.019,0.01468,0.08866,0.7213,0.82251,54.46,0.09641
1679303100000,ETHUSDT,1781.47,1792.56,1792.63,1777.08,1,0,0,-0.00619,0.01721,0.00813,0.08866,1.14373,0.82251,54.46,0.09641
1679303400000,ETHUSDT,1781.29,1781.47,1783.14,1780.25,1,0,0,-0.00011,0.01527,0.00774,0.08866,0.56942,0.82251,54.46,0.09641
1679303700000,ETHUSDT,1780.93,1781.3,1784.37,1779.4,1,0,0,-0.00021,0.01343,0.00725,0.08866,0.42477,0.82251,54.46,0.09641
1679304000000,ETHUSDT,1781.14,1780.92,1782.87,1777.51,1,0,0,0.00011,0.01265,0.00709,0.08866,0.59206,0.82251,54.46,0.09641
1679304300000,ETHUSDT,1782.63,1781.14,1783.79,1780.18,1,0,0,0.00083,0.01279,0.0077,0.08866,0.52189,0.82251,54.46,0.09641
1679304600000,ETHUSDT,1784.87,1782.63,1786.12,1782.47,0,0,0,0.00125,0.01275,0.00862,0.08866,0.62824,0.82251,54.46,0.09641
1679304900000,ETHUSDT,1778.83,1784.87,1785.13,1770.29,1,0,0,-0.00339,0.01305,0.00498,0.08866,1.47123,0.82251,54.46,0.09641
1679305200000,ETHUSDT,1777.17,1778.84,1779.66,1774.9,1,1,0,-0.00094,0.01345,0.00376,0.08866,0.82093,0.82251,54.46,0.09641
1679305500000,ETHUSDT,1779.08,1777.18,1780,1776.47,1,1,0,0.00107,0.01206,0.00461,0.08866,0.5842,0.82251,54.46,0.09641
1679305800000,ETHUSDT,1776.5,1779.08,1779.93,1775.86,1,1,0,-0.00146,0.00895,0.00293,0.08866,0.47522,0.82251,54.46,0.09641
1679306100000,ETHUSDT,1779.77,1776.51,1781.41,1776.38,1,1,0,0.00184,0.00907,0.00449,0.08866,0.63911,0.82251,54.46,0.09641
1679306400000,ETHUSDT,1780.04,1779.77,1780.67,1777.93,0,1,0,0.00015,0.00915,0.00442,0.08866,0.75639,0.82251,54.46,0.09641
1679306700000,ETHUSDT,1783.04,1780.03,1783.27,1778.89,0,1,0,0.00168,0.00914,0.00583,0.08866,0.64118,0.82251,54.46,0.09641
1679307000000,ETHUSDT,1775.92,1783.04,1783.19,1766.41,1,1,0,-0.004,0.00945,0.00164,0.08866,1.78542,0.82251,54.46,0.09641
1679307300000,ETHUSDT,1771.58,1775.91,1776.1,1770.03,1,1,0,-0.00245,0.01044,-0.00097,0.08866,0.89603,0.82251,54.46,0.09641
1679307600000,ETHUSDT,1773.07,1771.57,1773.56,1769.73,1,1,0,0.00084,0.01072,-0.0003,0.08866,0.90467,0.82251,54.46,0.09641
1679307900000,ETHUSDT,1775.88,1773.07,1775.88,1772.07,1,1,0,0.00158,0.01097,0.00105,0.08866,0.58814,0.82251,54.46,0.09641
1679308200000,ETHUSDT,1778.13,1775.88,1780.8,1775,0,1,0,0.00126,0.01095,0.00215,0.08866,1.16374,0.82251,54.46,0.09641
1679308500000,ETHUSDT,1779.87,1778.14,1780.12,1777.68,0,1,0,0.00097,0.01052,0.00285,0.08866,0.5408,0.82251,54.46,0.09641
1679308800000,ETHUSDT,1777.96,1779.87,1780.26,1776.03,0,1,0,-0.00108,0.00964,0.00155,0.08866,0.6473,0.82251,54.46,0.09641
1679309100000,ETHUSDT,1779.29,1777.96,1779.71,1775.55,0,1,0,0.00074,0.00708,0.00207,0.08866,0.8381,0.82251,54.46,0.09641
1679309400000,ETHUSDT,1774.45,1779.28,1779.72,1773.8,1,1,0,-0.00273,0.00728,-0.00082,0.08866,0.8771,0.82251,54.46,0.09641
1679309700000,ETHUSDT,1774.64,1774.44,1775.63,1772.29,1,1,0,0.0001,0.0074,-0.00088,0.08866,0.70855,0.82251,54.46,0.09641
1679310000000,ETHUSDT,1775.31,1774.64,1777.31,1774.63,1,1,0,0.00037,0.00741,-0.00062,0.08866,0.67058,0.82251,54.46,0.09641
1679310300000,ETHUSDT,1778.99,1775.31,1780,1774.96,0,1,0,0.00207,0.00727,0.00134,0.08866,0.81059,0.82251,54.46,0.09641
1679310600000,ETHUSDT,1777.45,1778.98,1779.52,1776.88,0,1,0,-0.00087,0.00687,0.0003,0.08866,0.57716,0.82251,54.46,0.09641
1679310900000,ETHUSDT,1783.26,1777.44,1783.73,1777.02,0,1,0,0.00326,0.0065,0.0034,0.08866,0.87213,0.82251,54.46,0.09641
1679311200000,ETHUSDT,1785.07,1783.26,1785.71,1781.54,0,1,0,0.00101,0.00741,0.0042,0.08866,1.14445,0.82251,54.46,0.09641
1679311500000,ETHUSDT,1786.95,1785.06,1786.95,1783.17,0,1,0,0.00105,0.00857,0.00497,0.08866,0.96164,0.82251,54.46,0.09641
1679311800000,ETHUSDT,1784.6,1786.95,1787.31,1783.14,0,0,0,-0.00132,0.00907,0.00342,0.08866,0.91484,0.82251,54.46,0.09641
1679312100000,ETHUSDT,1781.71,1784.59,1784.72,1781.25,0,0,0,-0.00162,0.00912,0.00157,0.08866,0.74464,0.82251,54.46,0.09641
1679312400000,ETHUSDT,1781.22,1781.7,1783.17,1779.79,0,0,1,-0.00028,0.00918,0.00102,0.08866,0.57026,0.82251,54.46,0.09641
1679312700000,ETHUSDT,1775.05,1781.23,1781.49,1770.02,1,0,1,-0.00347,0.00935,-0.00262,0.08866,1.72452,0.82251,54.46,0.09641
1679313000000,ETHUSDT,1777.55,1775.04,1780.98,1773.5,1,0,1,0.0014,0.00911,-0.00138,0.08866,1.15445,0.82251,54.46,0.09641
1679313300000,ETHUSDT,1779.41,1777.56,1780.8,1777.01,1,0,1,0.00104,0.00902,-0.00056,0.08866,0.84669,0.82251,54.46,0.09641
1679313600000,ETHUSDT,1776.52,1779.4,1780,1775.22,1,0,1,-0.00163,0.00837,-0.0023,0.07699,1.13376,1.07319,49.77,0.09641
1679313900000,ETHUSDT,1774.01,1776.51,1778.11,1774,1,0,1,-0.00142,0.00822,-0.00376,0.07699,0.68517,1.07319,49.77,0.09641
1679314200000,ETHUSDT,1774.86,1774.01,1775.03,1772.99,1,0,1,0.00047,0.00833,-0.00334,0.07699,0.82419,1.07319,49.77,0.09641
1679314500000,ETHUSDT,1774.56,1774.87,1775.42,1772.31,1,1,1,-0.00017,0.00858,-0.00356,0.07699,1.05372,1.07319,49.77,0.09641
1679314800000,ETHUSDT,1778.32,1774.55,1779.61,1773.61,0,1,1,0.00211,0.00856,-0.00157,0.07699,1.23313,1.07319,49.77,0.09641
1679315100000,ETHUSDT,1779.51,1778.32,1781.51,1777.49,0,1,1,0.00066,0.00856,-0.00101,0.07699,1.49901,1.07319,49.77,0.09641
1679315400000,ETHUSDT,1779.82,1779.5,1781.12,1779,0,1,1,0.00017,0.00858,-0.00089,0.07699,0.8223,1.07319,49.77,0.09641
1679315700000,ETHUSDT,1781.09,1779.82,1782.39,1779,0,1,1,0.00071,0.00836,-0.00024,0.07699,0.75224,1.07319,49.77,0.09641
1679316000000,ETHUSDT,1778.14,1781.08,1781.63,1777.52,0,1,1,-0.00166,0.00808,-0.00184,0.07699,0.6857,1.07319,49.77,0.09641
1679316300000,ETHUSDT,1779.26,1778.14,1780.39,1777.43,0,1,1,0.00062,0.00784,-0.00115,0.07699,0.51565,1.07319,49.77,0.09641
1679316600000,ETHUSDT,1782.12,1779.27,1782.12,1778.44,0,1,1,0.0016,0.00794,0.00057,0.07699,0.82628,1.07319,49.77,0.09641
1679316900000,ETHUSDT,1782.02,1782.11,1782.54,1780.02,0,1,1,-0.00006,0.00795,0.00057,0.07699,0.66753,1.07319,49.77,0.09641
1679317200000,ETHUSDT,1777.99,1782.02,1782.03,1777.1,1,0,1,-0.00227,0.00779,-0.00147,0.07699,0.64481,1.07319,49.77,0.09641
1679317500000,ETHUSDT,1775.18,1778,1778.31,1774.66,1,0,1,-0.00159,0.00752,-0.00282,0.07699,1.08795,1.07319,49.77,0.09641
1679317800000,ETHUSDT,1775.37,1775.17,1778.63,1774.47,1,0,1,0.0001,0.00657,-0.00261,0.07699,1.03019,1.07319,49.77,0.09641
1679318100000,ETHUSDT,1775.19,1775.36,1776.61,1774.03,1,0,1,-0.00011,0.00598,-0.00265,0.07699,0.65498,1.07319,49.77,0.09641
